IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.183.172.115,2052,0,false,ORD,North America,Chicago,175,0.00
35.180.68.46,2095,0,false,ORD,North America,Chicago,175,0.00
54.193.198.74,2082,0,false,ORD,North America,Chicago,175,0.00
3.101.129.246,2082,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,80,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,443,0,false,ORD,North America,Chicago,175,0.00
13.38.115.167,2087,0,false,ORD,North America,Chicago,175,0.00
18.201.141.165,2053,0,false,ORD,North America,Chicago,175,0.00
52.17.137.209,2087,0,false,ORD,North America,Chicago,175,0.00
3.254.54.1,2053,0,false,ORD,North America,Chicago,175,0.00
54.219.120.119,2086,0,false,ORD,North America,Chicago,175,0.00
18.202.233.63,2082,0,false,ORD,North America,Chicago,175,0.00
54.193.136.42,2087,0,false,ORD,North America,Chicago,175,0.00
52.17.137.209,443,0,false,ORD,North America,Chicago,175,0.00
15.236.91.48,2087,0,false,ORD,North America,Chicago,175,0.00
18.201.173.65,2083,0,false,ORD,North America,Chicago,175,0.00
52.17.137.209,2052,0,false,ORD,North America,Chicago,175,0.00
54.219.120.119,2083,0,false,ORD,North America,Chicago,175,0.00
15.237.44.20,2083,0,false,ORD,North America,Chicago,175,0.00
13.36.194.79,2096,0,false,ORD,North America,Chicago,175,0.00
15.236.180.80,8880,0,false,ORD,North America,Chicago,175,0.00
54.219.183.153,443,0,false,ORD,North America,Chicago,175,0.00
15.236.180.80,8080,0,false,ORD,North America,Chicago,175,0.00
3.249.171.95,8443,0,false,ORD,North America,Chicago,175,0.00
3.101.129.246,2053,0,false,ORD,North America,Chicago,175,0.00
3.248.199.243,80,0,false,ORD,North America,Chicago,175,0.00
15.237.82.194,8443,0,false,ORD,North America,Chicago,175,0.00
34.254.231.80,2086,0,false,ORD,North America,Chicago,175,0.00
18.201.173.65,8080,0,false,ORD,North America,Chicago,175,0.00
3.249.171.95,2095,0,false,ORD,North America,Chicago,175,0.00
3.249.171.95,2096,0,false,ORD,North America,Chicago,175,0.00
34.250.216.20,2053,0,false,ORD,North America,Chicago,175,0.00
15.237.44.20,80,0,false,ORD,North America,Chicago,175,0.00
54.72.79.182,2083,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,2083,0,false,ORD,North America,Chicago,175,0.00
35.177.127.163,8443,0,false,ORD,North America,Chicago,175,0.00
3.249.171.95,80,0,false,ORD,North America,Chicago,175,0.00
34.250.216.20,2082,0,false,ORD,North America,Chicago,175,0.00
15.237.41.46,80,0,false,ORD,North America,Chicago,175,0.00
54.155.128.254,8080,0,false,ORD,North America,Chicago,175,0.00
54.72.79.182,2087,0,false,ORD,North America,Chicago,175,0.00
54.155.128.254,2086,0,false,ORD,North America,Chicago,175,0.00
52.47.153.120,2052,0,false,ORD,North America,Chicago,175,0.00
15.237.41.46,2095,0,false,ORD,North America,Chicago,175,0.00
15.237.84.29,2082,0,false,ORD,North America,Chicago,175,0.00
3.101.129.246,8080,0,false,ORD,North America,Chicago,175,0.00
35.181.9.211,8443,0,false,ORD,North America,Chicago,175,0.00
18.201.141.165,2083,0,false,ORD,North America,Chicago,175,0.00
15.237.75.13,80,0,false,ORD,North America,Chicago,175,0.00
3.248.199.243,2087,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,2052,0,false,ORD,North America,Chicago,176,0.00
54.77.149.151,8880,0,false,ORD,North America,Chicago,176,0.00
15.237.82.194,2053,0,false,ORD,North America,Chicago,176,0.00
3.101.67.111,2095,0,false,ORD,North America,Chicago,176,0.00
18.201.141.165,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.150.110,2086,0,false,ORD,North America,Chicago,176,0.00
34.253.212.238,2087,0,false,ORD,North America,Chicago,176,0.00
52.47.154.83,2053,0,false,ORD,North America,Chicago,176,0.00
3.254.54.1,2095,0,false,ORD,North America,Chicago,176,0.00
15.237.75.13,2082,0,false,ORD,North America,Chicago,176,0.00
52.47.153.120,443,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,80,0,false,ORD,North America,Chicago,176,0.00
54.177.233.59,2086,0,false,ORD,North America,Chicago,176,0.00
15.237.109.75,8443,0,false,ORD,North America,Chicago,176,0.00
34.245.183.147,2087,0,false,ORD,North America,Chicago,176,0.00
34.250.216.20,8880,0,false,ORD,North America,Chicago,176,0.00
3.249.171.95,2087,0,false,ORD,North America,Chicago,176,0.00
18.201.178.63,2082,0,false,ORD,North America,Chicago,176,0.00
15.237.123.243,2095,0,false,ORD,North America,Chicago,176,0.00
35.158.132.69,443,0,false,ORD,North America,Chicago,176,0.00
15.237.75.13,2083,0,false,ORD,North America,Chicago,176,0.00
15.237.125.154,2095,0,false,ORD,North America,Chicago,176,0.00
18.201.148.49,2095,0,false,ORD,North America,Chicago,176,0.00
15.237.109.75,2096,0,false,ORD,North America,Chicago,176,0.00
54.72.79.182,2095,0,false,ORD,North America,Chicago,176,0.00
15.237.44.20,443,0,false,ORD,North America,Chicago,176,0.00
18.144.57.80,443,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,8080,0,false,ORD,North America,Chicago,176,0.00
34.254.231.80,8880,0,false,ORD,North America,Chicago,176,0.00
18.202.233.63,2083,0,false,ORD,North America,Chicago,176,0.00
3.249.171.95,2052,0,false,ORD,North America,Chicago,176,0.00
15.236.91.48,2096,0,false,ORD,North America,Chicago,176,0.00
54.194.89.153,2053,0,false,ORD,North America,Chicago,176,0.00
15.237.44.20,2052,0,false,ORD,North America,Chicago,176,0.00
52.17.137.209,2053,0,false,ORD,North America,Chicago,176,0.00
15.237.123.243,2083,0,false,ORD,North America,Chicago,176,0.00
35.178.121.157,2087,0,false,ORD,North America,Chicago,176,0.00
18.201.173.65,2086,0,false,ORD,North America,Chicago,176,0.00
13.57.27.53,2087,0,false,ORD,North America,Chicago,176,0.00
13.57.242.81,8880,0,false,ORD,North America,Chicago,176,0.00
3.73.66.131,2083,0,false,ORD,North America,Chicago,176,0.00
13.38.40.147,8443,0,false,ORD,North America,Chicago,176,0.00
35.177.127.163,80,0,false,ORD,North America,Chicago,176,0.00
15.237.109.75,2083,0,false,ORD,North America,Chicago,176,0.00
54.183.172.115,443,0,false,ORD,North America,Chicago,176,0.00
15.237.125.154,8443,0,false,ORD,North America,Chicago,176,0.00
52.17.137.209,8880,0,false,ORD,North America,Chicago,176,0.00
34.254.231.80,2095,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,443,0,false,ORD,North America,Chicago,176,0.00
15.236.180.80,2095,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,2095,0,false,ORD,North America,Chicago,176,0.00
34.253.51.13,80,0,false,ORD,North America,Chicago,176,0.00
3.73.63.213,8080,0,false,ORD,North America,Chicago,176,0.00
54.183.172.115,8443,0,false,ORD,North America,Chicago,176,0.00
54.77.149.151,8443,0,false,ORD,North America,Chicago,176,0.00
15.237.84.29,8880,0,false,ORD,North America,Chicago,176,0.00
54.219.0.80,8080,0,false,ORD,North America,Chicago,176,0.00
35.180.25.234,8443,0,false,ORD,North America,Chicago,176,0.00
3.255.173.241,2096,0,false,ORD,North America,Chicago,176,0.00
54.216.161.247,8080,0,false,ORD,North America,Chicago,176,0.00
184.169.204.155,2052,0,false,ORD,North America,Chicago,176,0.00
15.236.91.48,80,0,false,ORD,North America,Chicago,176,0.00
18.201.178.63,2053,0,false,ORD,North America,Chicago,176,0.00
3.68.118.86,8880,0,false,ORD,North America,Chicago,177,0.00
34.253.206.173,2086,0,false,ORD,North America,Chicago,177,0.00
54.72.79.182,443,0,false,ORD,North America,Chicago,177,0.00
52.47.147.12,8443,0,false,ORD,North America,Chicago,177,0.00
52.17.137.209,2086,0,false,ORD,North America,Chicago,177,0.00
18.159.146.160,8443,443,true,FRA,Europe,Frankfurt,177,0.00
18.202.233.63,8443,0,false,ORD,North America,Chicago,177,0.00
18.185.93.172,443,0,false,ORD,North America,Chicago,177,0.00
18.192.3.96,2082,0,false,ORD,North America,Chicago,177,0.00
3.252.84.181,2096,0,false,ORD,North America,Chicago,177,0.00
3.254.54.1,8880,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,2095,0,false,ORD,North America,Chicago,177,0.00
54.78.181.229,80,0,false,ORD,North America,Chicago,177,0.00
34.250.216.20,2083,0,false,ORD,North America,Chicago,177,0.00
3.254.94.66,8443,0,false,ORD,North America,Chicago,177,0.00
3.249.171.95,8080,0,false,ORD,North America,Chicago,177,0.00
18.202.233.63,443,0,false,ORD,North America,Chicago,177,0.00
18.201.141.165,2096,0,false,ORD,North America,Chicago,177,0.00
34.242.84.69,8080,0,false,ORD,North America,Chicago,177,0.00
34.242.84.69,2087,0,false,ORD,North America,Chicago,177,0.00
54.77.149.151,2083,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,2096,0,false,ORD,North America,Chicago,177,0.00
13.57.56.228,8880,0,false,ORD,North America,Chicago,177,0.00
18.201.173.65,8443,0,false,ORD,North America,Chicago,177,0.00
15.237.75.13,2096,0,false,ORD,North America,Chicago,177,0.00
3.249.171.95,8880,0,false,ORD,North America,Chicago,177,0.00
54.72.79.182,8880,0,false,ORD,North America,Chicago,177,0.00
35.158.132.69,2083,0,false,ORD,North America,Chicago,177,0.00
54.67.119.174,2082,0,false,ORD,North America,Chicago,177,0.00
3.255.232.187,443,0,false,ORD,North America,Chicago,177,0.00
52.47.154.83,2086,0,false,ORD,North America,Chicago,177,0.00
3.248.199.243,2086,0,false,ORD,North America,Chicago,177,0.00
54.67.119.174,443,0,false,ORD,North America,Chicago,177,0.00
3.73.32.177,443,0,false,ORD,North America,Chicago,177,0.00
3.252.78.133,2096,0,false,ORD,North America,Chicago,177,0.00
3.248.199.243,8080,0,false,ORD,North America,Chicago,177,0.00
18.193.129.128,2053,0,false,ORD,North America,Chicago,177,0.00
13.57.27.53,2095,0,false,ORD,North America,Chicago,177,0.00
13.57.56.228,2087,0,false,ORD,North America,Chicago,177,0.00
54.193.198.74,2053,0,false,ORD,North America,Chicago,177,0.00
3.101.67.111,80,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,2095,0,false,ORD,North America,Chicago,177,0.00
18.157.78.22,2052,80,false,FRA,Europe,Frankfurt,177,0.00
52.17.137.209,80,0,false,ORD,North America,Chicago,177,0.00
35.179.76.93,8080,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,8880,0,false,ORD,North America,Chicago,177,0.00
13.57.56.228,80,0,false,ORD,North America,Chicago,177,0.00
54.183.172.115,80,0,false,ORD,North America,Chicago,177,0.00
54.67.119.174,2052,0,false,ORD,North America,Chicago,177,0.00
13.57.27.53,2083,0,false,ORD,North America,Chicago,177,0.00
3.73.32.177,2052,0,false,ORD,North America,Chicago,177,0.00
54.72.79.182,2052,0,false,ORD,North America,Chicago,177,0.00
13.57.27.53,2053,0,false,ORD,North America,Chicago,177,0.00
54.153.89.246,80,0,false,ORD,North America,Chicago,177,0.00
54.241.52.246,2083,0,false,ORD,North America,Chicago,177,0.00
54.183.172.115,2096,0,false,ORD,North America,Chicago,177,0.00
54.193.230.252,2083,0,false,ORD,North America,Chicago,177,0.00
18.185.93.172,2052,0,false,ORD,North America,Chicago,177,0.00
52.53.199.147,2096,0,false,ORD,North America,Chicago,177,0.00
34.253.51.13,8080,0,false,ORD,North America,Chicago,177,0.00
35.158.132.69,2086,0,false,ORD,North America,Chicago,177,0.00
52.53.225.45,2087,0,false,ORD,North America,Chicago,177,0.00
204.236.144.10,80,0,false,ORD,North America,Chicago,177,0.00
3.101.28.97,8443,0,false,ORD,North America,Chicago,177,0.00
35.177.127.163,8880,0,false,ORD,North America,Chicago,177,0.00
3.255.173.241,443,0,false,ORD,North America,Chicago,177,0.00
18.192.3.96,2087,0,false,ORD,North America,Chicago,177,0.00
54.183.172.115,2087,0,false,ORD,North America,Chicago,177,0.00
3.252.84.181,8080,0,false,ORD,North America,Chicago,177,0.00
54.219.183.153,2082,0,false,ORD,North America,Chicago,177,0.00
54.77.149.151,80,0,false,ORD,North America,Chicago,177,0.00
3.73.63.213,2086,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,2086,0,false,ORD,North America,Chicago,177,0.00
34.250.216.20,8443,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,8080,0,false,ORD,North America,Chicago,177,0.00
3.75.240.70,8880,0,false,ORD,North America,Chicago,177,0.00
18.201.141.165,8080,0,false,ORD,North America,Chicago,177,0.00
54.215.22.12,8443,0,false,ORD,North America,Chicago,177,0.00
18.193.129.128,2082,0,false,ORD,North America,Chicago,177,0.00
34.253.51.13,443,0,false,ORD,North America,Chicago,177,0.00
54.72.79.182,2082,0,false,ORD,North America,Chicago,177,0.00
54.155.128.254,8880,0,false,ORD,North America,Chicago,177,0.00
3.68.118.86,2083,0,false,ORD,North America,Chicago,177,0.00
204.236.144.10,2095,0,false,ORD,North America,Chicago,177,0.00
52.59.85.11,8880,0,false,ORD,North America,Chicago,177,0.00
54.219.120.119,2082,0,false,ORD,North America,Chicago,177,0.00
54.153.89.246,2086,0,false,ORD,North America,Chicago,177,0.00
3.249.171.95,2053,0,false,ORD,North America,Chicago,178,0.00
18.201.178.63,2096,0,false,ORD,North America,Chicago,178,0.00
3.248.199.243,2082,0,false,ORD,North America,Chicago,178,0.00
52.17.137.209,8080,0,false,ORD,North America,Chicago,178,0.00
3.248.199.243,8880,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,2086,0,false,ORD,North America,Chicago,178,0.00
54.216.161.247,2096,0,false,ORD,North America,Chicago,178,0.00
34.253.212.238,80,0,false,ORD,North America,Chicago,178,0.00
18.201.148.49,80,0,false,ORD,North America,Chicago,178,0.00
54.177.233.59,8880,0,false,ORD,North America,Chicago,178,0.00
54.219.120.119,2052,0,false,ORD,North America,Chicago,178,0.00
3.255.232.187,2053,0,false,ORD,North America,Chicago,178,0.00
54.219.183.153,2052,0,false,ORD,North America,Chicago,178,0.00
204.236.144.10,8080,0,false,ORD,North America,Chicago,178,0.00
54.153.89.246,8443,0,false,ORD,North America,Chicago,178,0.00
34.253.212.238,2082,0,false,ORD,North America,Chicago,178,0.00
54.193.136.42,2095,0,false,ORD,North America,Chicago,178,0.00
18.185.52.206,443,0,false,ORD,North America,Chicago,178,0.00
3.248.199.243,8443,0,false,ORD,North America,Chicago,178,0.00
54.153.89.246,2087,0,false,ORD,North America,Chicago,178,0.00
34.242.84.69,8880,0,false,ORD,North America,Chicago,178,0.00
3.8.99.44,2082,0,false,ORD,North America,Chicago,178,0.00
54.78.207.179,8443,0,false,ORD,North America,Chicago,178,0.00
3.254.54.1,2086,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2082,0,false,ORD,North America,Chicago,178,0.00
54.219.120.119,2095,0,false,ORD,North America,Chicago,178,0.00
13.57.185.10,8880,0,false,ORD,North America,Chicago,178,0.00
3.248.199.243,2053,0,false,ORD,North America,Chicago,178,0.00
54.183.172.115,8080,0,false,ORD,North America,Chicago,178,0.00
52.53.199.147,2083,0,false,ORD,North America,Chicago,178,0.00
34.245.183.147,2082,0,false,ORD,North America,Chicago,178,0.00
54.216.161.247,8443,0,false,ORD,North America,Chicago,178,0.00
204.236.144.10,8443,0,false,ORD,North America,Chicago,178,0.00
3.67.44.93,2082,0,false,ORD,North America,Chicago,178,0.00
13.57.27.53,8080,0,false,ORD,North America,Chicago,178,0.00
184.169.204.155,2096,0,false,ORD,North America,Chicago,178,0.00
18.193.129.128,8443,0,false,ORD,North America,Chicago,178,0.00
54.78.181.229,2052,0,false,ORD,North America,Chicago,178,0.00
54.193.198.74,8443,0,false,ORD,North America,Chicago,178,0.00
54.216.161.247,2082,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2053,0,false,ORD,North America,Chicago,178,0.00
34.250.216.20,80,0,false,ORD,North America,Chicago,178,0.00
176.116.21.175,2083,80,false,LHR,Europe,London,178,0.00
18.201.178.63,8443,0,false,ORD,North America,Chicago,178,0.00
54.67.119.174,2083,0,false,ORD,North America,Chicago,178,0.00
18.201.148.49,2053,0,false,ORD,North America,Chicago,178,0.00
3.252.78.133,2082,0,false,ORD,North America,Chicago,178,0.00
54.67.119.174,2095,0,false,ORD,North America,Chicago,178,0.00
34.253.212.238,8880,0,false,ORD,North America,Chicago,178,0.00
35.158.132.69,2082,0,false,ORD,North America,Chicago,178,0.00
3.8.21.4,2053,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,2053,0,false,ORD,North America,Chicago,178,0.00
184.169.204.155,2053,0,false,ORD,North America,Chicago,178,0.00
54.67.119.174,8880,0,false,ORD,North America,Chicago,178,0.00
54.193.230.252,2086,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,2095,0,false,ORD,North America,Chicago,178,0.00
54.219.120.119,80,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,8080,0,false,ORD,North America,Chicago,178,0.00
3.248.199.243,2052,0,false,ORD,North America,Chicago,178,0.00
204.236.144.10,443,0,false,ORD,North America,Chicago,178,0.00
184.169.204.155,8080,0,false,ORD,North America,Chicago,178,0.00
54.219.0.80,443,0,false,ORD,North America,Chicago,178,0.00
34.253.51.13,2052,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,8880,0,false,ORD,North America,Chicago,178,0.00
13.57.27.53,2086,0,false,ORD,North America,Chicago,178,0.00
18.201.178.63,2083,0,false,ORD,North America,Chicago,178,0.00
34.253.206.173,2053,0,false,ORD,North America,Chicago,178,0.00
54.77.149.151,2095,0,false,ORD,North America,Chicago,178,0.00
52.17.137.209,2082,0,false,ORD,North America,Chicago,178,0.00
3.254.94.66,2096,0,false,ORD,North America,Chicago,178,0.00
13.57.56.228,8080,0,false,ORD,North America,Chicago,178,0.00
3.77.144.232,2053,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,443,0,false,ORD,North America,Chicago,178,0.00
54.77.149.151,2052,0,false,ORD,North America,Chicago,178,0.00
54.67.119.174,80,0,false,ORD,North America,Chicago,178,0.00
3.75.240.229,443,0,false,ORD,North America,Chicago,178,0.00
54.219.0.80,2096,0,false,ORD,North America,Chicago,178,0.00
18.185.52.206,2053,0,false,ORD,North America,Chicago,178,0.00
3.75.240.229,2095,0,false,ORD,North America,Chicago,178,0.00
18.185.104.46,2052,0,false,ORD,North America,Chicago,178,0.00
52.53.199.147,8443,0,false,ORD,North America,Chicago,178,0.00
3.67.44.93,2096,0,false,ORD,North America,Chicago,178,0.00
3.73.63.213,80,0,false,ORD,North America,Chicago,178,0.00
54.77.149.151,8080,0,false,ORD,North America,Chicago,178,0.00
13.57.242.81,2082,0,false,ORD,North America,Chicago,178,0.00
54.215.22.12,2086,0,false,ORD,North America,Chicago,178,0.00
54.219.0.80,8443,0,false,ORD,North America,Chicago,178,0.00
18.201.148.49,8880,0,false,ORD,North America,Chicago,178,0.00
13.57.242.81,443,0,false,ORD,North America,Chicago,178,0.00
34.253.212.238,2086,0,false,ORD,North America,Chicago,178,0.00
54.153.89.246,2083,0,false,ORD,North America,Chicago,178,0.00
54.78.207.179,2053,0,false,ORD,North America,Chicago,178,0.00
54.241.186.11,2096,0,false,ORD,North America,Chicago,178,0.00
52.53.199.147,2053,0,false,ORD,North America,Chicago,178,0.00
52.53.199.147,2095,0,false,ORD,North America,Chicago,178,0.00
3.252.78.133,8080,0,false,ORD,North America,Chicago,178,0.00
3.101.129.246,8443,0,false,ORD,North America,Chicago,178,0.00
3.249.171.95,2083,0,false,ORD,North America,Chicago,178,0.00
54.219.0.80,8880,0,false,ORD,North America,Chicago,178,0.00
3.255.232.187,2052,0,false,ORD,North America,Chicago,178,0.00
3.122.104.188,2096,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,2096,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,8880,0,false,ORD,North America,Chicago,178,0.00
184.169.204.155,2095,0,false,ORD,North America,Chicago,178,0.00
54.241.186.11,2052,0,false,ORD,North America,Chicago,178,0.00
3.73.63.213,2052,0,false,ORD,North America,Chicago,178,0.00
52.59.85.11,2082,0,false,ORD,North America,Chicago,178,0.00
35.178.121.157,8080,0,false,ORD,North America,Chicago,178,0.00
54.194.89.153,2086,0,false,ORD,North America,Chicago,178,0.00
13.57.242.81,8443,0,false,ORD,North America,Chicago,178,0.00
3.101.28.97,2082,0,false,ORD,North America,Chicago,178,0.00
34.245.183.147,2053,0,false,ORD,North America,Chicago,178,0.00
3.70.9.17,2096,0,false,ORD,North America,Chicago,178,0.00
54.177.233.59,8443,0,false,ORD,North America,Chicago,178,0.00
18.185.93.172,2095,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,2087,0,false,ORD,North America,Chicago,178,0.00
3.122.104.188,8443,0,false,ORD,North America,Chicago,178,0.00
54.194.89.153,8880,0,false,ORD,North America,Chicago,178,0.00
54.241.52.246,2082,0,false,ORD,North America,Chicago,178,0.00
54.153.89.246,2096,0,false,ORD,North America,Chicago,178,0.00
18.185.93.172,2096,0,false,ORD,North America,Chicago,178,0.00
3.127.21.33,2052,0,false,ORD,North America,Chicago,178,0.00
54.78.181.229,2086,0,false,ORD,North America,Chicago,178,0.00
3.252.78.133,2052,0,false,ORD,North America,Chicago,178,0.00
13.57.27.53,80,0,false,ORD,North America,Chicago,178,0.00
3.255.173.241,2095,0,false,ORD,North America,Chicago,178,0.00
3.76.134.0,2082,0,false,ORD,North America,Chicago,178,0.00
3.101.28.97,2053,0,false,ORD,North America,Chicago,178,0.00
18.156.108.55,80,0,false,FRA,Europe,Frankfurt,178,0.00
52.59.85.11,2095,0,false,ORD,North America,Chicago,178,0.00
54.78.207.179,2052,0,false,ORD,North America,Chicago,178,0.00
54.77.149.151,2096,0,false,ORD,North America,Chicago,178,0.00
18.144.57.80,80,0,false,ORD,North America,Chicago,178,0.00
18.202.233.63,80,0,false,ORD,North America,Chicago,178,0.00
54.193.198.74,2096,0,false,ORD,North America,Chicago,178,0.00
184.169.204.155,2083,0,false,ORD,North America,Chicago,178,0.00
54.153.89.246,2052,0,false,ORD,North America,Chicago,178,0.00
54.194.89.153,2052,0,false,ORD,North America,Chicago,178,0.00
3.76.255.130,2086,0,false,ORD,North America,Chicago,178,0.00
34.242.84.69,80,0,false,ORD,North America,Chicago,178,0.00
3.101.28.97,443,0,false,ORD,North America,Chicago,178,0.00
54.241.186.11,2095,0,false,ORD,North America,Chicago,178,0.00
3.8.99.44,2053,0,false,ORD,North America,Chicago,178,0.00
54.177.233.59,2087,0,false,ORD,North America,Chicago,178,0.00
3.70.173.198,2052,0,false,ORD,North America,Chicago,178,0.00
54.219.120.119,8443,0,false,ORD,North America,Chicago,178,0.00
54.216.161.247,8880,0,false,ORD,North America,Chicago,178,0.00
52.53.199.147,2082,0,false,ORD,North America,Chicago,179,0.00
54.217.173.176,2096,0,false,ORD,North America,Chicago,179,0.00
3.252.84.181,2086,0,false,ORD,North America,Chicago,179,0.00
3.248.199.243,2083,0,false,ORD,North America,Chicago,179,0.00
54.72.79.182,2053,0,false,ORD,North America,Chicago,179,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,179,0.00
3.122.104.188,2086,0,false,ORD,North America,Chicago,179,0.00
54.193.77.180,2096,0,false,ORD,North America,Chicago,179,0.00
54.153.89.246,2053,0,false,ORD,North America,Chicago,179,0.00
54.77.149.151,2086,0,false,ORD,North America,Chicago,179,0.00
52.17.137.209,2083,0,false,ORD,North America,Chicago,179,0.00
18.201.148.49,2087,0,false,ORD,North America,Chicago,179,0.00
52.53.199.147,8880,0,false,ORD,North America,Chicago,179,0.00
18.192.3.96,2052,0,false,ORD,North America,Chicago,179,0.00
3.73.66.131,2086,0,false,ORD,North America,Chicago,179,0.00
18.185.52.206,2083,0,false,ORD,North America,Chicago,179,0.00
18.185.93.172,2053,0,false,ORD,North America,Chicago,179,0.00
13.57.56.228,2083,0,false,ORD,North America,Chicago,179,0.00
18.192.3.96,2095,0,false,ORD,North America,Chicago,179,0.00
52.53.225.45,2083,0,false,ORD,North America,Chicago,179,0.00
3.122.104.188,80,0,false,ORD,North America,Chicago,179,0.00
54.219.0.80,2053,0,false,ORD,North America,Chicago,179,0.00
54.241.52.246,2095,0,false,ORD,North America,Chicago,179,0.00
18.192.3.96,2086,0,false,ORD,North America,Chicago,179,0.00
18.192.3.96,80,0,false,ORD,North America,Chicago,179,0.00
3.249.171.95,443,0,false,ORD,North America,Chicago,179,0.00
18.202.233.63,8080,0,false,ORD,North America,Chicago,179,0.00
35.158.132.69,2087,0,false,ORD,North America,Chicago,179,0.00
3.122.104.188,2087,0,false,ORD,North America,Chicago,179,0.00
54.219.0.80,2095,0,false,ORD,North America,Chicago,179,0.00
34.253.51.13,2087,0,false,ORD,North America,Chicago,179,0.00
13.57.185.10,2083,0,false,ORD,North America,Chicago,179,0.00
18.201.178.63,2052,0,false,ORD,North America,Chicago,179,0.00
3.8.199.100,2082,0,false,ORD,North America,Chicago,179,0.00
54.216.161.247,2086,0,false,ORD,North America,Chicago,179,0.00
18.201.148.49,2082,0,false,ORD,North America,Chicago,179,0.00
13.57.196.24,2096,0,false,ORD,North America,Chicago,179,0.00
34.253.212.238,8443,0,false,ORD,North America,Chicago,179,0.00
54.194.89.153,8443,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,2095,0,false,ORD,North America,Chicago,179,0.00
34.253.206.173,2082,0,false,ORD,North America,Chicago,179,0.00
54.78.207.179,8080,0,false,ORD,North America,Chicago,179,0.00
3.73.66.131,2082,0,false,ORD,North America,Chicago,179,0.00
18.201.178.63,2086,0,false,ORD,North America,Chicago,179,0.00
52.53.225.45,2052,0,false,ORD,North America,Chicago,179,0.00
34.253.51.13,2083,0,false,ORD,North America,Chicago,179,0.00
54.72.79.182,2096,0,false,ORD,North America,Chicago,179,0.00
3.8.21.4,2082,0,false,ORD,North America,Chicago,179,0.00
18.201.141.165,8880,0,false,ORD,North America,Chicago,179,0.00
3.252.78.133,8443,0,false,ORD,North America,Chicago,179,0.00
35.180.27.158,2086,0,false,ORD,North America,Chicago,179,0.00
18.201.148.49,443,0,false,ORD,North America,Chicago,179,0.00
54.77.149.151,2087,0,false,ORD,North America,Chicago,179,0.00
3.255.173.241,8880,0,false,ORD,North America,Chicago,179,0.00
34.254.231.80,8443,0,false,ORD,North America,Chicago,179,0.00
3.101.129.246,443,0,false,ORD,North America,Chicago,179,0.00
3.73.66.131,2052,0,false,ORD,North America,Chicago,179,0.00
54.155.128.254,2082,0,false,ORD,North America,Chicago,179,0.00
52.53.225.45,80,0,false,ORD,North America,Chicago,179,0.00
52.59.85.11,80,0,false,ORD,North America,Chicago,179,0.00
52.17.137.209,2096,0,false,ORD,North America,Chicago,179,0.00
3.73.32.177,80,0,false,ORD,North America,Chicago,179,0.00
34.254.231.80,2082,0,false,ORD,North America,Chicago,179,0.00
18.201.178.63,2095,0,false,ORD,North America,Chicago,179,0.00
54.215.22.12,2087,0,false,ORD,North America,Chicago,179,0.00
54.217.173.176,8443,0,false,ORD,North America,Chicago,179,0.00
18.185.52.206,80,0,false,ORD,North America,Chicago,179,0.00
18.193.157.185,443,0,false,ORD,North America,Chicago,179,0.00
3.73.32.177,2086,0,false,ORD,North America,Chicago,179,0.00
18.202.233.63,2053,0,false,ORD,North America,Chicago,179,0.00
54.193.198.74,8880,0,false,ORD,North America,Chicago,179,0.00
18.201.141.165,443,0,false,ORD,North America,Chicago,179,0.00
34.253.51.13,2086,0,false,ORD,North America,Chicago,179,0.00
18.185.52.206,2052,0,false,ORD,North America,Chicago,179,0.00
3.77.144.232,2086,0,false,ORD,North America,Chicago,179,0.00
18.185.104.46,2082,0,false,ORD,North America,Chicago,179,0.00
18.201.148.49,8443,0,false,ORD,North America,Chicago,179,0.00
